id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo,uri_prop_principal,sigla,status,,
2190512,PL,70,Tipifica a corrupção privada no ordenamento jurídico brasileiro.,2019-02-04T16:54:00Z,camara,camara,Ordinária,Plenário,NA,NA,6550b6d17d2769762d22109002312f46,https://dadosabertos.camara.leg.br/api/v2/proposicoes/1806128,PL 70/2019,Ativa,,
2192392,PL,896,"Altera os arts. 2º e 5º da Lei 12.813, de 16 de maio de 2013, que dispõe sobre o conflito de interesses no exercício de cargo ou emprego do Poder Executivo federal, para incluir o Presidente e o Vice-Presidente da República no rol das autoridades submetidas à Lei, responsabilizar o agente público pela recusa em prestar informações a respeito de agenda oficial e extraoficial e sobre o ingresso de qualquer pessoa em repartições públicas ao qual o agente público está vinculado, denominado Projeto de Lei Governo Aberto e Transparente.",2019-02-19T16:55:00Z,camara,camara,Ordinária,Conclusiva,74283,174283,f5927ad02686bda7ce633977727a8d0e,NA,PL 896/2019,Ativa,,
2199313,PL,2524,"Altera a Lei nº 12.414, de 9 de junho de 2011, para vedar que instituições financeiras controlem, direta ou indiretamente, gestores de bancos de dados com informações de adimplemento, de pessoas naturais ou de pessoas jurídicas.",2019-04-24T19:37:00Z,camara,camara,Ordinária,Conclusiva,73441,173441,a2c678e1987cad995a930b3e98224b12,NA,PL 2524/2019,Ativa,,
2254956,PL,3239,"Acrescenta-se dispositivos à Lei Nº 12.527 de 18 de Novembro de 2011, que “Regula o acesso a informações previsto no inciso XXXIII do art. 5º , no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências”.",2020-06-10T10:56:00Z,camara,camara,Ordinária,Conclusiva,160528,1160528,4bc28a86a100aad449ab24417022fb4f,NA,PL 3239/2020,Ativa,,
21281,PL,6125,"Define os crimes de responsabilidade e regula o respectivo processo de julgamento Lei nº  1.079 de 1950.  
Dispõe que a pena de inabilitação para o exercício de qualquer função pública, que será aplicada aos condenados em processo de impeachment, será de até 05 (cinco) anos.",1990-01-23T00:00:00Z,camara,senado,Prioridade,Plenário,178897,1178897,88125b7b9dbf5c17fa327b371c89c9a3,NA,PL 6125/1990,Ativa,,
1706,PLS,342,"DEFINE OS CRIMES DE RESPONSABILIDADE E REGULA O RESPECTIVO PROCESSO   
DE JULGAMENTO.                                                        
",1989-10-20T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,88125b7b9dbf5c17fa327b371c89c9a3,NA,PLS 342/1989,Arquivada,,
2122682,PEC,302,Altera o § 1º do art. 31 e o art. 75 da Constituição Federal para estabelecer os Tribunais de Contas como órgãos permanentes e essenciais ao controle externo da administração pública.,2017-02-02T18:50:00Z,camara,camara,Especial,Plenário,178980,1178980,00c5835e82ce024a14a4866d04cf049f,NA,PEC 302/2017,Ativa,,
946078,PL,223,"Dispõe sobre o Novo Estatuto da Improbidade Administrativa. Revoga a Lei nº 8.429, de 1992.",2015-02-05T18:11:00Z,camara,camara,Ordinária,Plenário,204536,1204536,0515908dfab9d84d0195b1334a2abedf,NA,PL 223/2015,Ativa,,
1049049,PL,786,"Regulamenta o art. 3º, inciso IV, da Lei Nº 12.527, de 18 de novembro de 2011, institui normas para dar transparência à publicidade dos atos da Administração Publica Estadual e Municipal e da outras providências.",2015-03-18T16:07:00Z,camara,camara,Ordinária,Conclusiva,141487,1141487,bcbe4e0333792af97d49d4871940c2e3,NA,PL 786/2015,Ativa,,
2191186,PL,476,"Altera a Lei no 8.730, de 10 de novembro de 1993, que estabelece a declaração de bens e rendas, para estabelecer sindicâncias patrimoniais aleatórias.",2019-02-05T16:34:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,384956107cd9767a4c2e317169a26994,NA,PL 476/2019,Ativa,,
2170387,PL,9865,"Altera a lei nº 12.587, de 3 de janeiro de 2012 para dispor sobre a transparência e a participação social para o controle da qualidade do transporte público e dá outras providências.",2018-03-27T09:40:00Z,camara,camara,Ordinária,Conclusiva,204504,1204504,9e9471409d1d05e923b9476e33c63865,NA,PL 9865/2018,Ativa,,
2184458,PL,10887,"Altera a Lei n° 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa. Altera a Lei nº 8.009, de 1990.",2018-10-17T13:34:00Z,camara,camara,Urgência,Plenário,141398,1141398,61616c4c0c0b16fc35cd7b89a3130fad,NA,PL 10887/2018,Ativa,,
2215688,PL,4536,"Acrescenta o art. 67-A a Lei nº 8.666, de 21 de junho de 1993, a fim de tornar obrigatória a inserção, no Sistema Integrado de Administração de Serviços Gerais - SIASG, das informações referentes aos contratos e convênios firmados pelos órgãos e entidades integrantes do orçamento da União",2019-08-15T15:07:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,2ceafdad48b5bccf0ff584da328695a2,NA,PL 4536/2019,Ativa,,
1570416,PL,2317,"Altera a Lei nº 9.503, de 1997, e a Lei nº 12.527, de 2011, para dispor sobre o acesso a informações relativas ao uso de veículos oficiais ou a serviço do poder público.",2015-07-09T10:58:00Z,camara,camara,Ordinária,Conclusiva,204543,1204543,033655f27acb710024fa5b995f99e494,NA,PL 2317/2015,Ativa,,
2203912,PL,2954,"Altera o texto do art. 38 da Lei nº 8.666, de 21 de junho de 1993",2019-05-21T10:09:00Z,camara,camara,Ordinária,Conclusiva,160575,1160575,c4f063f6de49899936f4e7df1738f356,NA,PL 2954/2019,Ativa,,
2191185,PL,475,"Estabelece diretrizes para as atividades de controle interno dos entes públicos, conforme os artigos 37, 70 e 74 da Constituição Federal.",2019-02-05T16:33:00Z,camara,camara,Prioridade,Plenário,NA,NA,525ae202c0a429bb6f9c6394079c77a2,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2075519,PL 475/2019,Ativa,,
2190551,PL,102,"Altera o art. 39 da Lei n. 8.038, de 28 de maio de 1990, quanto aos procedimentos relativos ao agravo regimental.",2019-02-04T17:20:00Z,camara,camara,Ordinária,Conclusiva,160587,1160587,f96802ae317be8d732fb7329fe1256c0,NA,PL 102/2019,Ativa,,
2190545,PL,97,"Altera os arts. 12 e 17, § 1º da Lei nº 8.429, de 2 de junho de 1992, e insere o art. 12-A no mesmo diploma.",2019-02-04T17:17:00Z,camara,camara,Prioridade,Plenário,NA,NA,d12a6bfd54d4ebf731b4bd7db4aef9af,https://dadosabertos.camara.leg.br/api/v2/proposicoes/349519,PL 97/2019,Ativa,,
2190518,PL,75,"Dispõe sobre as condições para o uso de dinheiro em espécie em transações de qualquer natureza, bem como para o trânsito de recursos em espécie em todo o território nacional.",2019-02-04T16:57:00Z,camara,camara,Ordinária,Conclusiva,141555,1141555,2c9e2584c14f9faaeb4e8898356f60a2,NA,PL 75/2019,Ativa,,
2142616,PL,7938,"Agrega dispositivos à Lei nº 12.527, de 18 de novembro de 2011, para regulamentar a divulgação autônoma de informações pelos órgãos e entidades do Poder Público, por meio de portais voltados à promoção da transparência.",2017-06-27T18:21:00Z,camara,camara,Ordinária,Conclusiva,74439,174439,9fc768e3286062f739b198091f1dc5b0,NA,PL 7938/2017,Ativa,,
2112846,PLP,316,"Altera a Lei Complementar nº 64, de 18 de maio de 1990, que estabelece, de acordo com o § 9º do art. 14 da Constituição Federal, casos de inelegibilidade, prazos de cessação e determina outras providências, para incluir hipóteses de inelegibilidade que visam a proteger a probidade administrativa e a moralidade no exercício do mandato.",2016-10-04T17:30:00Z,camara,camara,Prioridade,Plenário,178835,1178835,8c3f38e14c8c412bb95d564e37865ec1,NA,PLP 316/2016,Ativa,,
2150508,PL,8503,"Altera a Lei nº 12.527, de 18 de Novembro de 2011 (Lei de Acesso à Informação), para tornar expresso o direito de obter informações relativas à aquisição e funcionamento de softwares, hardwares e códigos mediadores de funções públicas e tornar obrigatória a disponibilização dos códigos-fonte dos algoritmos utilizados para a distribuição de processos nos órgãos do Poder Judiciário.",2017-09-05T15:31:00Z,camara,camara,Ordinária,Conclusiva,204536,1204536,265e81b64a92adbefb149ba1acbcaffd,NA,PL 8503/2017,Ativa,,
2077266,PRC,121,"Dá nova redação aos artigos 17, 95 e 185 do Regimento Interno da Câmara dos Deputados, aprovado pela Resolução nº 87, de 1989.",2016-02-16T19:13:00Z,camara,camara,Prioridade,Plenário,73486,173486,77971af26485fcfe3f871a73da834e3c,NA,PRC 121/2016,Ativa,,
1548571,PL,2144,"Acrescenta dispositivos à Lei 12.527, de 18 de novembro de 2011 que Regula o acesso a informações previsto no inciso XXXIII do art. 5o, no inciso II do § 3o do art. 37 e no § 2o do art. 216 da Constituição Federal.",2015-06-30T21:07:00Z,camara,camara,Ordinária,Conclusiva,204536,1204536,02af8fce4f1ad2093d7a1a5bb69fb57a,NA,PL 2144/2015,Ativa,,
2190524,PL,81,"Altera dispositivos da Lei nº 12.846/2013 para prever a restituição de incentivos financeiros (clawback) devidos ou pagos a dirigentes e administradores, em caso de atos cometidos contra a administração pública.",2019-02-04T17:03:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,506b41035d9b08de110ed9520a70e8bd,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2187931,PL 81/2019,Ativa,,
2190529,PL,86,"Dispõe sobre a prerrogativa dos órgãos de controle interno e externo de auditar as participações societárias minoritárias de empresas públicas, sociedades de economia mista ou suas subsidiárias.",2019-02-04T17:08:00Z,camara,camara,Prioridade,Plenário,NA,NA,5e9deec354a8fc9b8937933ba2113960,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2188213,PL 86/2019,Ativa,,
2254958,PL,3243,"Dispõe sobre a concepção do Portal Nacional de Preços para Produtos, Equipamentos e Serviços de Qualquer Natureza a ser utilizado como referência de valor monetário pela União, Estados e Municípios para compras ou contratações quando em situação de emergência ou em estado de calamidade pública.",2020-06-10T11:26:00Z,camara,camara,Ordinária,Plenário,NA,NA,677b6082a1618251bcd423f02feba0b1,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254557,PL 3243/2020,Ativa,,
2121427,PL,6719,"Estabelece medidas preventivas e de combate à corrupção e demais atos lesivos ao patrimônio público. Altera os Decretos-lei nº 2.848, de  1940 e 3.689, de 1941.",2016-12-14T20:51:00Z,camara,camara,Ordinária,Plenário,204512,1204512,ace919d81f567ebf410cc59b7818e929,NA,PL 6719/2016,Ativa,,
316868,PL,6707,"Altera o art. 15 da Lei nº 8.429, de 2 de junho de 1992, que ""Dispõe sobre as sanções aplicáveis aos Agentes Públicos nos Casos de Enriquecimento Ilícito no Exercício de Mandato, Cargo, Emprego ou Função na Administração Pública Direta, Indireta ou Fundacional e dá outras providências"", estabelecendo prazo e sanção em virtude da comunicação de instauração de processo administrativo, e dá outras providências.",2006-03-08T19:14:00Z,camara,senado,Prioridade,Conclusiva,141552,1141552,fe4d14a700797ad3cc18c0190d5815d7,NA,PL 6707/2006,Ativa,,
2132662,PL,7523,"Altera o inciso X do art. 24 da Lei nº 8.666, de 21 de junho de 1993, que institui normas para licitações e contratos da Administração Pública, para impor condicionantes à compra e locação de imóveis por parte da Administração Pública com dispensa de licitação.",2017-04-27T17:13:00Z,camara,camara,Ordinária,Conclusiva,160617,1160617,61173c90a4f761cdc1908cc2afa61a00,NA,PL 7523/2017,Arquivada,,
104367,PLP,2,"Regulamenta o art. 37, inciso XXI, da CF, institui princípios e normas para licitações e contratos da Administração Pública e dá outras providências. Revoga a Lei nº 8.666, de 23 de junho de 1993.",2003-02-18T14:52:00Z,camara,camara,Prioridade,Plenário,NA,NA,5fbf78afb3c2916aae49a0284fda3f12,NA,PLP 2/2003,Ativa,,
603121,PEC,362,"Acrescenta o art. 98 ao Ato das Disposições Constitucionais Transitórias, criando o Conselho Nacional de Combate à Corrupção.",2013-12-04T13:22:00Z,camara,camara,Especial,Plenário,160607,1160607,2385f5921f0df9584353382203992b50,NA,PEC 362/2013,Ativa,,
2254374,PL,3095,"Estabelece normas de transparência, educação e ampla informação para o combate à desinformação no país.",2020-06-03T11:32:00Z,camara,camara,Indefinido,Indefinido,NA,NA,acb09a18747cdd83e061a4775cf3decf,NA,PL 3095/2020,Ativa,,
594188,PL,6467,"Projeto de lei que dispõe sobre os procedimentos a serem observados pelos partidos políticos, com o fim de garantir o acesso a informações partidárias.",2013-10-01T18:25:00Z,camara,camara,Ordinária,Plenário,NA,NA,260494408c9f37871aa7e426b3c75521,NA,PL 6467/2013,Ativa,,
342781,PL,242,"Altera dispositivos da Lei n° 8.429, de 2 de junho de 1992, que trata da Improbidade Administrativa. Estabelece que os agentes políticos estão sujeitos à Lei de Improbidade Administrativa;  dispõe que às ações judiciais terão prioridade de processamento e de julgamento.",2007-02-28T14:48:00Z,camara,camara,Prioridade,Plenário,160587,1160587,88cb019630bb34af8bcd0ec869efa5ea,NA,PL 242/2007,Ativa,,
2254760,PL,3172,"Dispõe sobre a transparência nos anúncios publicitários da Administração Direta, Empresas Públicas, Estatais, Autarquias, Fundações, Poder Legislativo, Poder Judiciário, Ministério Público, Defensoria Pública e Tribunal de Contas.",2020-06-08T13:43:00Z,camara,camara,Prioridade,Plenário,74784,174784,a2370a7222c2f3a6d501e58811f5fc5f,https://dadosabertos.camara.leg.br/api/v2/proposicoes/550880,PL 3172/2020,Ativa,,
2172484,PL,10060,Dispõe sobre o uso do Cartão de Pagamentos de Gastos Federais (CPGF) por todos os Poderes e órgãos da União.,2018-04-18T13:57:00Z,camara,senado,Prioridade,Conclusiva,178879,1178879,40f09742395a669a3a644a3a1a86b6d3,NA,PL 10060/2018,Ativa,,
2190649,PL,163,"Altera a Lei nº 12.527, de 18 de novembro de 2011, que regula o acesso a informações, para determinar, que os Municípios e o Distrito Federal sejam obrigados a divulgar na internet os alvarás em vigor expedidos aos estabelecimentos que especifica.",2019-02-04T17:56:00Z,camara,camara,Ordinária,Conclusiva,133439,1133439,5e00fcb276fca31bf20276c56f240003,NA,PL 163/2019,Ativa,,
2254701,PL,3150,"Acrescenta o parágrafo 5° ao artigo 24 da Lei nº 8.666, de 21 de Junho de 1993, para estabelecer critérios de transparência e publicidade nas contratações realizadas pelo poder público em casos de guerra, grave perturbação da ordem, e em casos de emergência ou de calamidade pública instalados no país.",2020-06-05T10:49:00Z,camara,camara,Ordinária,Plenário,NA,NA,50814e8655ae505add5a0fff2684c232,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254557,PL 3150/2020,Ativa,,
1215450,PLP,63,"Insere Seção IV ao Capítulo IV da Lei Complementar 101, de 04 de maio de 2002, para limitar despesas correntes do Poder Executivo Federal e dá outras providências.",2015-04-23T17:49:00Z,camara,camara,Prioridade,Plenário,132504,1132504,e0c9bc58069b14b0132c42c4d8d85c52,NA,PLP 63/2015,Ativa,,
2190522,PL,80,"Define os crimes de abuso de autoridade, revoga a Lei nº 4.898, de 9 de dezembro de 1965, e dispositivos do Código Penal.",2019-02-04T17:02:00Z,camara,camara,Prioridade,Plenário,NA,NA,a15794103ec907bff5203b55d40e9d90,https://dadosabertos.camara.leg.br/api/v2/proposicoes/994678,PL 80/2019,Ativa,,
2190568,PL,115,"Institui a ""Lei da Transparência Tributária"", dispondo sobre fornecimento de informações relativas à arrecadação tributária federal.",2019-02-04T17:27:00Z,camara,camara,Ordinária,Conclusiva,204461,1204461,a70dd1456f1a40a928251e30ef3515c7,NA,PL 115/2019,Ativa,,
2150285,PL,8465,"Altera a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), para estabelecer, aos detentores de mandato de Prefeito, a obrigação de apresentarem à Justiça Eleitoral competente relatório geral sobre a situação econômico-financeira do Município sob sua gestão, seis meses antes das eleições para a respectiva circunscrição.",2017-09-04T19:51:00Z,camara,camara,Ordinária,Conclusiva,178912,1178912,b6a873f982c468fe021b24ea75a1a3f5,NA,PL 8465/2017,Ativa,,
1299732,PL,1721,"Altera dispositivos da Lei no 8.080, de 19 de setembro de 1990, inseridos pelo art. 142, da Lei no 13.097, de 19 de janeiro de 2015. Trata da vedação  da participação direta ou indireta de empresa ou de capital estrangeiro na assistência à saúde.",2015-05-28T10:44:00Z,camara,camara,Ordinária,Conclusiva,204416,1204416,b650e5140f01498f1332c47ac776fec8,NA,PL 1721/2015,Ativa,,
2124030,PL,6960,"Alterar a Lei nº 12.965 de 23 de Abril de 2014, que estabelece princípios, garantias, direitos e deveres para o uso da internet no Brasil, alterando o art 5°, inciso II e o art 7°, inciso III, que passam a ter a seguinte redação:",2017-02-20T17:38:00Z,camara,camara,Ordinária,Plenário,204569,1204569,e1f96f96f5b013d01f3ab41e3718d5e7,NA,PL 6960/2017,Ativa,,
2190693,PL,186,Dispõe sobre vedação de recebimento de vantagem econômica em caso de colaboração premiada. Altera a Lei nº 12.850 de 2013.,2019-02-04T18:23:00Z,camara,camara,Ordinária,Conclusiva,204374,1204374,c1fcd3bfed54532a0f9772d42c0eb352,NA,PL 186/2019,Ativa,,
2151227,PL,8563,"Acrescenta o art. 161-A à Lei nº 6.404, de 15 de dezembro de 1976, que ""dispõe sobre as Sociedades por Ações"", para fins de disciplinar a responsabilização do Comitê de Auditoria.",2017-09-12T21:23:00Z,camara,camara,Ordinária,Conclusiva,160665,1160665,4d9fb1644b5b919bf70a70e696ae8070,NA,PL 8563/2017,Arquivada,,
